year,seed,team,conference,wins,losses,ps_per_game,pa_per_game,srs,sos,offensive_rating,defensive_rating,fg_per_game,fga_per_game,fg_pct,fg2_per_game,fg2a_per_game,fg2_pct,fg3_per_game,fg3a_per_game,fg3_pct,ft_per_game,fta_per_game,ft_pct,orb_per_game,drb_per_game,trb_per_game,ast_per_game,stl_per_game,blk_per_game,tov_per_game,pf_per_game,win_pct
2000,1,Stanford,Pac-10,26,3,78.9,59.7,25.65,7.12,112.1,84.7,26.4,56.5,0.468,18.5,36.7,0.505,7.9,19.8,0.4,18.2,25.6,0.71,12.9,29.4,42.2,17.4,4.5,5.4,14.5,16.7,0.897
2000,16,Valparaiso,Mid-Continent,19,12,66.5,62.7,-2.89,-3.71,100.5,94.8,23.7,53.2,0.445,16.6,33.8,0.489,7.1,19.3,0.368,12.0,18.4,0.651,12.5,24.2,36.6,14.3,7.4,3.8,16.7,17.4,0.613
2000,15,Central Connecticut State,Northeast,25,5,73.6,63.6,0.42,-9.55,103.7,89.6,26.8,59.5,0.451,22.1,46.1,0.479,4.8,13.4,0.356,15.2,21.5,0.707,14.3,26.4,40.7,14.5,8.9,5.0,15.5,17.9,0.833
2000,14,Iona,MAAC,20,10,78.8,75.9,-1.22,-4.13,102.2,98.4,27.3,60.5,0.451,22.5,46.8,0.482,4.7,13.8,0.344,19.5,26.9,0.725,14.3,26.7,41.0,17.1,7.5,7.0,18.0,19.6,0.667
2000,13,Samford,TAAC,21,10,72.6,62.4,3.2,-5.8,112.1,96.4,25.8,51.5,0.5,16.0,26.4,0.606,9.8,25.1,0.389,11.3,16.1,0.699,8.3,22.8,31.1,17.0,7.2,3.2,13.7,16.6,0.677
2000,12,St. Bonaventure,Atlantic 10,21,9,68.9,64.7,9.45,5.29,102.7,96.5,24.7,55.4,0.447,19.0,38.8,0.49,5.7,16.5,0.346,13.7,20.7,0.661,13.9,22.6,36.5,12.5,8.3,2.8,15.7,18.1,0.7
2000,11,Ball State,MAC,22,8,74.2,69.0,7.83,3.17,105.1,97.7,26.9,59.4,0.453,20.0,42.0,0.475,6.9,17.4,0.4,13.5,22.0,0.612,12.8,23.9,36.7,13.8,8.3,4.2,13.5,17.1,0.733
2000,10,Creighton,Missouri Valley,23,9,73.0,66.4,8.28,1.64,108.8,98.9,24.8,52.0,0.477,16.1,31.0,0.518,8.8,21.0,0.416,14.6,20.3,0.72,9.5,23.3,32.8,15.5,7.9,2.3,14.7,18.3,0.719
2000,9,Saint Louis,Conference USA,19,13,64.4,63.8,8.99,8.39,94.3,93.4,22.1,51.4,0.43,17.7,38.3,0.461,4.4,13.1,0.338,15.8,23.0,0.686,11.9,23.3,35.3,12.2,7.7,3.8,17.8,20.2,0.594
2000,8,Utah,Mountain West,22,8,70.4,61.8,12.23,4.36,109.6,96.3,24.4,50.8,0.482,17.5,32.8,0.533,6.9,17.9,0.387,14.6,20.3,0.719,10.2,23.5,33.7,15.5,6.2,2.8,14.4,18.3,0.733
2000,7,Auburn,SEC,23,9,71.3,64.4,13.59,8.2,102.9,92.9,25.7,62.3,0.413,19.0,41.9,0.455,6.7,20.4,0.327,13.2,20.1,0.655,15.7,23.6,39.3,12.9,7.3,3.2,13.2,17.1,0.719
2000,6,UCLA,Pac-10,19,11,75.5,70.3,15.29,10.11,104.4,97.2,28.8,60.1,0.48,22.6,43.4,0.522,6.2,16.7,0.371,11.6,19.8,0.587,13.5,24.4,37.9,16.5,8.5,4.4,16.6,19.0,0.633
2000,5,Kentucky,SEC,22,9,69.1,62.8,18.52,12.71,101.6,92.5,24.0,56.8,0.423,18.3,37.3,0.492,5.7,19.5,0.292,15.3,22.3,0.688,14.3,25.1,39.4,12.9,6.1,5.6,15.2,16.3,0.71
2000,4,Syracuse,Big East,24,5,75.0,63.5,17.67,6.2,109.8,93.0,27.4,58.4,0.469,22.0,43.3,0.509,5.3,15.1,0.354,14.9,21.2,0.705,13.8,23.7,37.5,17.6,8.9,5.2,14.0,15.8,0.828
2000,3,Maryland,ACC,24,9,76.7,68.2,17.93,9.44,103.6,92.2,28.6,61.5,0.465,23.0,45.7,0.504,5.6,15.8,0.353,13.9,20.3,0.685,13.6,25.1,38.7,19.1,10.1,6.7,16.3,18.2,0.727
2000,2,Iowa State,Big 12,29,4,78.3,65.1,19.09,7.14,110.1,91.6,28.1,57.8,0.485,22.9,43.8,0.523,5.1,14.0,0.367,17.1,24.3,0.703,12.2,26.2,38.4,15.3,7.5,3.2,14.0,15.3,0.879
2000,1,Michigan State,Big Ten,26,7,74.1,58.9,25.04,9.91,112.1,89.2,26.1,55.1,0.474,19.6,37.9,0.517,6.5,17.2,0.378,15.4,20.9,0.735,13.4,25.6,39.0,15.4,6.6,2.7,14.6,18.5,0.788
2000,16,Lamar,Southland,15,15,62.9,65.2,-6.15,-3.83,96.5,100.1,21.7,55.6,0.39,14.7,34.9,0.421,7.0,20.7,0.336,12.5,18.3,0.686,12.3,24.1,36.4,13.2,7.3,2.8,15.7,17.1,0.5
2000,15,Lafayette,Patriot,24,6,73.5,64.1,0.41,-8.07,104.1,90.7,25.0,55.0,0.454,16.9,34.4,0.493,8.0,20.6,0.39,15.6,21.7,0.719,11.0,24.7,35.8,15.3,10.1,3.4,16.1,18.0,0.8
2000,14,Hofstra,America East,24,6,74.4,63.2,5.23,-6.03,108.4,92.0,26.7,58.5,0.456,19.4,38.3,0.508,7.3,20.2,0.359,13.8,20.1,0.687,12.6,23.7,36.3,14.0,8.7,3.9,13.4,18.2,0.8
2000,13,Penn,Ivy League,21,7,67.0,60.1,4.0,-2.89,103.4,92.7,24.4,54.0,0.452,17.9,35.4,0.504,6.5,18.6,0.351,11.7,18.1,0.644,10.7,25.7,36.4,15.0,5.4,4.1,12.7,16.4,0.75
2000,12,Butler,MCC,23,7,68.0,55.7,12.23,0.01,105.8,86.8,24.3,51.6,0.471,19.4,38.5,0.503,4.9,13.1,0.377,14.5,21.9,0.659,10.4,23.6,34.0,13.9,7.6,2.8,12.6,16.5,0.767
2000,11,Pepperdine,West Coast,24,8,73.0,63.2,13.11,3.34,101.0,87.5,27.3,61.6,0.444,20.4,41.4,0.492,7.0,20.2,0.344,11.4,17.0,0.669,12.4,25.7,38.1,14.5,9.4,2.9,14.8,19.4,0.75
2000,10,Seton Hall,Big East,20,9,71.7,66.2,10.64,5.11,104.2,96.1,25.2,58.3,0.433,17.4,36.9,0.472,7.8,21.4,0.365,13.5,19.9,0.678,13.5,24.4,37.8,14.3,7.0,6.2,14.9,17.2,0.69
2000,9,DePaul,Conference USA,21,10,72.3,64.3,14.67,7.82,105.6,93.9,26.6,58.6,0.453,20.7,41.6,0.497,5.9,17.1,0.346,13.3,19.8,0.669,15.7,23.8,39.5,15.0,8.1,3.8,16.3,18.1,0.677
2000,8,Kansas,Big 12,23,9,78.7,70.1,17.94,9.79,102.7,91.4,30.7,66.7,0.46,26.0,53.1,0.49,4.7,13.6,0.343,12.6,19.4,0.65,16.6,27.7,44.3,18.5,9.2,5.5,17.3,21.3,0.719
2000,7,Oregon,Pac-10,22,7,75.6,68.2,14.74,8.53,104.9,94.6,26.9,57.4,0.469,21.2,39.0,0.544,5.7,18.4,0.312,16.0,21.5,0.745,11.2,23.4,34.6,16.4,6.9,2.9,15.6,19.7,0.759
2000,6,Indiana,Big Ten,20,8,77.7,68.4,19.43,10.22,105.5,93.0,28.0,58.5,0.478,23.6,46.9,0.503,4.4,11.6,0.378,17.4,24.5,0.709,11.3,27.6,38.9,16.1,7.5,4.9,14.6,18.1,0.714
2000,5,Florida,SEC,24,7,83.8,68.9,23.48,8.51,111.4,91.5,29.8,62.1,0.48,22.6,42.4,0.535,7.2,19.8,0.363,17.0,23.9,0.71,14.5,24.7,39.2,16.5,9.9,3.8,16.4,20.3,0.774
2000,4,Illinois,Big Ten,21,9,75.8,65.6,19.73,9.6,103.8,89.9,26.1,60.2,0.433,18.8,39.8,0.474,7.2,20.4,0.354,16.4,23.8,0.688,12.4,24.4,36.8,15.6,9.3,3.7,14.3,19.3,0.7
2000,3,Oklahoma State,Big 12,24,6,77.1,62.3,20.01,6.59,108.9,88.0,27.4,57.2,0.479,21.1,40.8,0.517,6.4,16.4,0.386,15.8,22.6,0.701,11.6,27.0,38.6,18.9,7.6,3.6,14.2,17.0,0.8
2000,2,Temple,Atlantic 10,26,5,68.5,54.8,20.63,6.94,111.4,89.1,23.9,58.0,0.413,15.6,34.1,0.458,8.3,23.8,0.348,12.3,18.8,0.656,15.1,23.9,39.0,14.3,9.5,4.2,9.8,13.9,0.839
2000,1,Duke,ACC,28,4,88.0,71.3,25.55,8.88,115.8,93.8,30.7,63.9,0.481,22.4,42.1,0.532,8.4,21.8,0.383,18.2,24.5,0.742,13.3,25.3,38.6,17.2,9.8,5.6,14.1,16.2,0.875
1999,16,UTSA,Southland,18,10,77.5,75.4,-6.27,-6.83,103.9,101.2,27.7,58.5,0.474,21.0,38.9,0.539,6.8,19.6,0.344,15.3,24.8,0.616,12.1,23.7,35.8,16.2,8.0,4.2,16.6,19.1,0.643
1999,15,Alcorn State,SWAC,23,6,75.8,66.8,-2.76,-10.43,99.4,87.6,26.5,63.4,0.419,20.3,44.2,0.46,6.2,19.2,0.323,16.5,25.7,0.642,18.4,27.1,45.5,13.5,11.0,3.9,19.3,19.8,0.793
1999,14,Weber State,Big Sky,24,7,79.1,73.0,5.29,0.19,109.7,101.2,28.7,59.9,0.479,22.3,43.0,0.519,6.4,16.9,0.377,15.3,21.7,0.707,13.1,22.8,35.8,15.9,9.4,2.7,14.9,17.6,0.774
1999,13,Siena,MAAC,25,5,86.6,79.8,2.04,-4.9,106.6,98.2,28.5,63.4,0.45,20.6,42.1,0.489,7.9,21.4,0.372,21.7,27.5,0.787,14.3,25.1,39.5,16.0,10.4,3.7,18.8,24.4,0.833
1999,12,UAB,Conference USA,20,11,74.0,70.5,8.95,5.48,101.2,96.4,26.7,59.0,0.453,21.9,44.0,0.497,4.8,15.0,0.323,15.7,23.1,0.68,13.8,24.9,38.7,14.5,9.2,2.8,17.0,19.7,0.645
1999,11,Penn,Ivy League,21,5,71.1,60.7,6.28,-4.13,109.2,93.2,25.5,54.4,0.469,17.8,34.8,0.512,7.7,19.6,0.393,12.4,19.1,0.65,11.0,25.9,36.9,15.3,5.5,3.0,13.0,16.0,0.808
1999,10,Gonzaga,West Coast,25,6,78.4,65.1,15.03,2.21,112.2,93.3,27.1,57.3,0.474,18.8,36.4,0.517,8.3,20.9,0.399,15.8,21.7,0.725,12.1,25.1,37.2,16.3,8.3,3.9,14.3,18.3,0.806
1999,9,New Mexico,WAC,24,8,75.2,67.8,7.84,0.62,111.0,100.1,26.1,56.1,0.466,18.9,36.4,0.518,7.3,19.6,0.37,15.6,20.8,0.751,11.1,24.8,35.9,14.2,6.6,3.3,12.6,13.6,0.75
1999,8,Missouri,Big 12,20,8,71.8,63.2,12.5,3.99,101.1,89.1,25.6,57.5,0.445,19.3,41.1,0.47,6.2,16.3,0.38,14.4,22.3,0.648,11.6,26.1,37.7,14.2,8.8,3.7,14.6,17.9,0.714
1999,7,Minnesota,Big Ten,17,10,68.9,65.2,13.53,9.92,101.9,96.5,25.5,56.3,0.453,20.8,43.5,0.477,4.8,12.8,0.373,13.1,19.3,0.68,13.0,25.1,38.1,15.3,7.8,5.9,14.7,18.1,0.63
1999,6,Florida,SEC,20,8,80.3,70.2,15.76,5.7,107.0,93.6,26.8,56.7,0.473,17.5,32.1,0.545,9.3,24.6,0.379,17.3,24.5,0.703,11.5,24.2,35.7,16.0,10.0,3.8,17.9,19.8,0.714
1999,5,Iowa,Big Ten,18,9,73.9,70.0,15.37,11.44,105.3,99.7,24.7,53.4,0.463,18.4,36.6,0.504,6.3,16.8,0.373,18.2,26.0,0.701,13.3,21.6,34.9,15.2,8.9,2.7,17.7,18.1,0.667
1999,4,Arkansas,SEC,22,10,78.7,71.9,12.97,6.14,106.7,97.4,28.8,64.9,0.444,20.1,41.1,0.489,8.7,23.8,0.366,12.3,18.6,0.663,14.3,23.0,37.2,16.6,9.8,4.3,14.5,18.6,0.688
1999,3,North Carolina,ACC,24,9,71.4,64.9,16.77,10.24,106.8,97.0,25.5,54.1,0.471,20.4,40.6,0.502,5.1,13.5,0.38,15.2,21.2,0.718,12.8,27.1,39.9,15.9,5.6,3.9,15.6,14.9,0.727
1999,2,Stanford,Pac-10,25,6,73.5,60.8,22.23,10.36,108.9,90.1,24.3,55.5,0.438,18.4,38.4,0.479,5.9,17.1,0.345,19.1,27.0,0.706,13.9,26.7,40.7,15.6,5.7,2.9,13.2,16.7,0.806
1999,1,Connecticut,Big East,28,2,77.2,61.3,24.73,8.79,109.4,86.8,27.4,58.6,0.467,22.6,44.6,0.506,4.8,14.1,0.344,17.6,24.1,0.732,14.0,26.3,40.3,15.3,8.0,4.2,14.5,16.7,0.933
1999,16,Mount St. Mary's,NEC,15,14,68.3,69.3,-7.35,-6.35,97.9,99.3,25.2,58.8,0.429,18.6,39.2,0.474,6.6,19.6,0.337,11.3,16.4,0.689,11.4,22.2,33.6,14.0,8.3,4.1,14.7,18.5,0.517
1999,15,Arkansas State,Sun Belt,18,11,73.5,68.7,3.32,-0.72,102.7,95.9,26.6,58.3,0.457,21.3,42.0,0.507,5.3,16.3,0.326,15.0,21.8,0.689,12.0,22.3,34.3,14.9,8.8,3.4,15.0,19.3,0.621
1999,14,New Mexico State,Big West,23,9,68.9,65.1,2.36,-0.68,105.3,99.5,24.8,53.4,0.464,18.7,37.2,0.502,6.1,16.2,0.376,13.3,20.2,0.659,11.7,22.5,34.2,12.6,7.0,2.6,13.9,17.5,0.719
1999,13,Oklahoma,Big 12,20,10,68.1,60.0,13.28,4.96,102.8,90.6,23.5,55.9,0.421,15.2,34.5,0.442,8.3,21.4,0.388,12.7,19.5,0.651,13.0,24.0,37.0,13.6,6.9,3.8,14.0,18.5,0.667
1999,12,Rhode Island,Atlantic 10,20,10,72.0,68.0,9.56,5.62,104.7,98.9,26.7,57.9,0.461,22.8,46.4,0.49,3.9,11.5,0.342,14.7,22.2,0.663,14.4,25.7,40.1,14.2,5.9,4.5,14.9,16.8,0.667
1999,11,Evansville,Missouri Valley,23,9,75.8,71.8,5.9,3.74,108.1,102.4,26.6,52.7,0.505,19.7,35.6,0.553,6.9,17.1,0.407,15.6,20.2,0.772,8.1,24.4,32.5,17.2,6.3,1.8,15.8,17.9,0.719
1999,10,Miami (OH),MAC,22,7,67.6,60.4,11.6,4.41,105.9,94.7,24.0,53.4,0.449,17.9,35.5,0.505,6.0,17.9,0.337,13.6,17.8,0.765,9.8,22.7,32.5,12.1,6.7,1.9,11.9,18.3,0.759
1999,9,Ole Miss,SEC,19,13,77.0,67.1,14.97,8.3,105.4,91.9,27.6,59.0,0.468,21.8,40.6,0.536,5.8,18.4,0.318,15.9,25.3,0.628,12.8,23.5,36.3,16.5,9.9,4.0,15.0,20.5,0.594
1999,8,Villanova,Big East,21,10,75.0,70.7,12.01,7.88,106.4,100.4,26.1,58.3,0.447,19.1,38.9,0.49,7.0,19.4,0.36,15.8,21.7,0.732,13.1,23.8,37.0,15.1,7.3,4.6,15.3,17.4,0.677
1999,7,Washington,Pac-10,17,11,74.2,71.5,11.64,10.04,102.0,98.3,25.8,54.2,0.477,20.9,40.1,0.522,4.9,14.1,0.348,17.7,26.5,0.667,10.4,25.1,35.5,15.3,6.5,3.2,16.3,16.9,0.607
1999,6,Kansas,Big 12,22,9,72.1,64.5,16.3,9.17,101.6,90.9,26.5,59.1,0.448,21.5,44.5,0.483,5.0,14.6,0.342,14.2,21.5,0.66,14.0,26.9,40.9,15.8,8.0,4.3,15.6,17.9,0.71
1999,5,UNC Charlotte,Conference USA,22,10,68.7,65.3,11.29,7.6,103.4,98.3,23.3,55.9,0.417,15.9,36.1,0.441,7.4,19.8,0.374,14.7,21.8,0.673,13.6,22.5,36.1,12.7,7.1,2.8,13.6,19.1,0.688
1999,4,Arizona,Pac-10,22,6,82.2,75.2,15.31,8.35,108.6,99.4,28.3,60.5,0.468,23.3,46.4,0.503,4.9,14.1,0.35,20.7,29.1,0.71,15.1,26.6,41.7,14.4,7.3,3.2,16.8,18.0,0.786
1999,3,Kentucky,SEC,25,8,75.4,62.7,22.71,10.01,109.1,90.7,27.9,58.5,0.478,21.8,40.2,0.543,6.1,18.3,0.334,13.4,21.0,0.639,14.2,25.6,39.7,16.4,7.7,5.4,14.8,17.0,0.758
1999,2,Utah,WAC,27,4,71.3,55.4,17.83,3.17,113.8,88.4,26.2,54.8,0.477,19.7,36.2,0.546,6.4,18.6,0.345,12.5,17.9,0.699,12.3,23.7,36.0,16.0,7.2,3.7,11.8,17.1,0.871
1999,1,Michigan State,Big Ten,29,4,71.7,59.5,22.64,10.91,111.5,92.5,26.8,56.6,0.474,22.3,43.4,0.515,4.5,13.2,0.34,13.5,18.4,0.733,14.8,21.4,36.3,15.0,7.8,2.6,14.0,18.1,0.879
1999,16,Winthrop,Big South,17,13,68.8,63.2,-6.67,-8.71,102.0,93.7,23.2,53.7,0.432,16.4,34.4,0.478,6.8,19.3,0.349,15.6,23.9,0.655,12.6,23.0,35.7,14.3,7.4,2.7,15.2,18.9,0.567
1999,15,Valparaiso,Mid-Continent,23,8,72.7,63.9,4.39,-3.64,107.9,94.9,26.1,55.5,0.47,19.6,36.3,0.54,6.5,19.3,0.339,14.0,19.8,0.707,12.9,25.2,38.0,16.4,6.4,4.6,15.7,17.4,0.742
1999,14,Samford,TAAC,24,5,72.9,62.7,0.26,-9.07,110.1,94.6,24.3,49.6,0.49,15.0,24.2,0.622,9.3,25.4,0.365,15.1,21.9,0.688,8.3,21.4,29.7,16.1,7.8,3.1,14.4,18.0,0.828
1999,13,Murray State,Ohio Valley,27,5,78.5,67.1,6.76,-5.24,110.1,94.1,29.1,62.1,0.469,23.4,45.6,0.514,5.7,16.5,0.344,14.5,21.4,0.681,15.8,25.3,41.1,15.2,8.3,3.4,15.0,17.4,0.844
1999,12,Detroit,MCC,24,5,63.4,55.3,8.1,-0.17,104.7,91.2,21.8,50.0,0.437,15.5,32.5,0.477,6.3,17.5,0.362,13.4,17.8,0.752,10.4,22.9,33.3,12.6,6.1,2.6,12.5,16.7,0.828
1999,11,George Washington,Atlantic 10,20,8,79.5,74.0,11.06,5.54,104.6,97.3,27.6,66.9,0.413,21.4,46.8,0.457,6.2,20.1,0.31,18.0,24.9,0.723,17.0,22.2,39.2,15.2,10.6,3.0,14.5,22.4,0.714
1999,10,Creighton,Missouri Valley,21,8,76.0,68.6,12.26,4.87,109.2,98.6,25.8,56.7,0.455,18.2,36.7,0.495,7.6,19.9,0.382,16.8,23.5,0.714,13.7,22.6,36.3,14.5,9.2,2.9,15.4,19.3,0.724
1999,9,Oklahoma State,Big 12,22,10,71.5,63.1,12.61,5.95,105.9,93.4,25.0,56.5,0.443,18.2,37.6,0.485,6.8,18.9,0.361,14.6,20.9,0.701,12.1,23.2,35.3,17.0,7.7,2.9,13.2,17.0,0.688
1999,8,Syracuse,Big East,21,11,72.3,63.2,15.84,7.62,101.8,89.0,26.6,59.5,0.448,21.1,41.6,0.507,5.6,17.9,0.311,13.5,20.3,0.663,14.7,25.0,39.7,16.3,9.9,6.9,16.4,17.9,0.656
1999,7,Louisville,Conference USA,19,10,76.9,69.8,15.38,8.28,105.9,96.1,28.1,59.7,0.471,21.7,40.8,0.532,6.4,18.9,0.339,14.2,20.9,0.678,13.6,21.4,35.1,16.8,9.4,4.9,16.7,21.4,0.655
1999,6,Indiana,Big Ten,22,10,75.4,69.6,17.21,11.35,104.2,96.1,27.1,57.8,0.469,21.4,42.1,0.509,5.7,15.7,0.361,15.5,22.3,0.697,10.9,24.4,35.3,16.6,7.6,3.4,14.9,17.3,0.688
1999,5,UCLA,Pac-10,22,8,77.2,70.7,15.28,8.86,101.5,93.0,29.0,63.9,0.454,23.7,47.9,0.496,5.3,16.0,0.328,13.9,23.3,0.596,15.5,23.2,38.6,15.7,9.9,3.6,17.0,23.2,0.733
1999,4,Ohio State,Big Ten,23,8,74.9,64.8,19.03,9.51,106.5,92.3,27.4,58.6,0.468,21.3,41.6,0.513,6.1,17.0,0.357,14.0,22.9,0.611,13.3,22.9,36.2,13.8,8.3,4.1,14.1,18.1,0.742
1999,3,St. John's,Big East,25,8,79.0,65.4,22.69,9.07,111.2,92.0,28.9,63.1,0.459,22.8,45.9,0.496,6.1,17.1,0.357,15.1,22.1,0.682,15.8,24.8,40.6,16.7,9.9,3.3,13.5,16.6,0.758
1999,2,Maryland,ACC,26,5,84.5,66.4,26.13,9.04,109.8,86.3,30.7,62.0,0.495,25.3,47.2,0.536,5.4,14.8,0.365,17.7,25.2,0.701,13.6,25.9,39.5,19.8,12.7,5.9,16.7,19.8,0.839
1999,1,Auburn,SEC,27,3,81.2,61.6,24.6,5.0,112.4,85.3,29.5,68.0,0.434,22.4,47.7,0.47,7.1,20.4,0.348,15.1,23.2,0.65,19.5,24.5,44.0,14.0,9.9,3.4,12.9,19.0,0.9
1999,16,Florida A&M,MEAC,12,18,72.6,77.5,-14.6,-9.76,93.1,99.3,24.8,64.0,0.387,20.0,46.9,0.426,4.8,17.1,0.281,18.2,29.2,0.624,18.3,25.4,43.7,10.2,9.8,3.0,18.6,23.7,0.4
1999,15,Lafayette,Patriot,22,7,72.2,66.2,-2.78,-7.32,102.2,93.7,23.6,54.7,0.432,15.7,31.3,0.5,7.9,23.3,0.34,17.1,24.3,0.703,10.7,25.0,35.7,15.5,8.6,4.1,14.8,19.6,0.759
1999,14,George Mason,CAA,19,10,73.8,67.7,4.57,-0.88,103.6,95.0,27.5,60.4,0.456,21.0,42.3,0.497,6.5,18.1,0.358,12.2,20.0,0.613,13.7,22.3,36.1,13.3,10.1,4.5,14.8,18.3,0.655
1999,13,Delaware,America East,25,5,77.2,67.7,1.6,-7.92,106.0,93.0,26.8,57.3,0.468,20.1,39.3,0.511,6.7,17.9,0.372,17.0,23.4,0.726,10.2,26.1,36.3,14.5,7.5,4.5,14.7,17.3,0.833
1999,12,Southwest Missouri State,Missouri Valley,20,10,73.2,65.8,13.82,6.51,104.5,94.0,25.4,55.2,0.46,19.9,40.3,0.495,5.4,14.9,0.365,17.0,23.9,0.711,10.6,24.5,35.2,15.2,9.1,4.2,14.2,17.2,0.667
1999,11,Kent State,Mid-American,23,6,71.9,63.5,7.22,2.72,104.1,92.0,26.1,58.5,0.446,20.5,42.3,0.484,5.6,16.2,0.346,14.1,20.7,0.684,13.0,21.9,34.9,15.4,9.2,3.1,13.9,18.6,0.793
1999,10,Purdue,Big Ten,19,12,68.5,65.7,13.23,10.44,101.6,97.4,23.9,54.5,0.439,18.5,37.6,0.493,5.4,16.9,0.318,15.3,22.8,0.671,12.9,20.8,33.6,14.2,8.1,3.2,15.0,16.1,0.613
1999,9,Tulsa,WAC,22,9,70.3,63.7,10.74,4.46,98.9,89.6,23.5,54.1,0.435,16.8,34.9,0.48,6.8,19.2,0.352,16.5,25.0,0.659,13.0,25.6,38.6,14.0,8.8,5.6,18.0,20.3,0.71
1999,8,College of Charleston,Southern,28,2,72.8,59.2,5.98,-6.62,109.1,88.6,26.8,54.9,0.488,22.3,42.6,0.522,4.5,12.3,0.367,14.8,20.9,0.706,12.7,24.3,37.0,14.0,9.1,6.3,14.4,16.5,0.933
1999,7,Texas,Big 12,19,12,68.4,64.9,10.89,7.2,99.1,94.0,23.4,55.1,0.424,18.6,40.3,0.461,4.8,14.8,0.324,16.9,26.0,0.65,14.3,24.7,39.0,11.5,8.2,5.1,16.1,17.0,0.613
1999,6,Temple,Atlantic 10,21,10,66.6,58.5,17.06,8.97,107.1,94.1,23.5,56.7,0.414,17.0,35.7,0.475,6.5,21.0,0.309,13.2,20.2,0.654,14.6,21.8,36.4,12.8,10.0,3.7,10.7,15.1,0.677
1999,5,Wisconsin,Big Ten,22,9,62.1,55.2,17.29,10.38,102.0,90.6,21.4,49.2,0.435,15.0,31.3,0.481,6.4,17.9,0.357,12.9,17.4,0.74,8.6,21.1,29.6,13.5,7.0,2.4,11.8,18.3,0.71
1999,4,Tennessee,SEC,20,8,72.6,65.0,14.18,6.55,101.6,90.9,24.0,56.8,0.423,17.3,36.6,0.473,6.7,20.2,0.332,17.9,25.7,0.696,13.3,25.4,38.7,13.7,8.7,6.3,16.1,18.4,0.714
1999,3,Cincinnati,Conference USA,26,5,73.9,61.2,20.13,7.88,107.8,89.2,27.0,58.2,0.464,21.9,42.8,0.513,5.0,15.4,0.327,15.0,22.0,0.68,14.4,24.7,39.1,14.1,7.8,4.6,14.5,18.7,0.839
1999,2,Miami (FL),Big East,22,6,72.6,65.0,16.8,9.2,99.9,89.4,26.4,55.7,0.473,22.3,43.4,0.513,4.1,12.3,0.333,15.8,22.6,0.699,13.0,26.4,39.3,15.3,8.6,5.3,19.2,17.4,0.786
1999,1,Duke,ACC,32,1,91.8,67.2,34.79,10.12,121.3,88.7,31.9,62.1,0.514,24.4,43.2,0.565,7.5,18.9,0.396,20.5,29.1,0.705,15.1,27.1,42.2,16.2,8.9,6.3,14.7,18.3,0.97
1998,16,Prairie View A&M,SWAC,13,16,72.5,80.1,-17.11,-6.19,90.4,99.9,25.9,65.4,0.397,21.8,50.0,0.437,4.1,15.4,0.267,16.5,27.5,0.602,16.0,25.7,41.6,10.5,9.2,2.8,17.6,22.0,0.448
1998,15,Delaware,America East,20,9,73.0,70.4,-1.92,-3.42,99.0,95.4,25.3,56.8,0.445,19.4,40.6,0.477,5.9,16.3,0.363,16.6,23.2,0.717,10.7,25.1,35.7,14.0,8.0,3.0,16.8,18.8,0.69
1998,14,College of Charleston,TAAC,24,5,70.1,55.4,4.44,-9.03,105.1,83.1,26.1,56.7,0.461,22.6,46.5,0.486,3.5,10.2,0.344,14.3,20.6,0.694,13.0,23.0,36.0,14.5,11.0,4.2,13.4,16.2,0.828
1998,13,Valparaiso,Mid-Continent,21,9,73.9,68.4,1.76,-2.66,109.1,101.0,26.1,55.5,0.47,20.4,40.4,0.506,5.7,15.1,0.375,16.1,22.8,0.704,13.4,24.0,37.3,16.1,6.5,2.7,14.9,19.5,0.7
1998,12,Florida State,ACC,17,13,71.5,69.3,12.93,10.78,100.1,97.1,26.1,57.2,0.457,22.1,43.5,0.508,4.0,13.7,0.295,15.2,22.8,0.665,13.6,25.2,38.8,14.4,7.4,5.2,17.0,19.7,0.567
1998,11,Western Michigan,Mid-American,20,7,78.8,70.4,10.28,1.9,107.6,96.2,27.6,58.7,0.47,20.4,41.0,0.497,7.2,17.6,0.409,16.4,22.0,0.746,10.6,21.5,32.0,15.3,9.5,2.4,14.7,19.1,0.741
1998,10,Detroit,MCC,24,5,74.6,63.1,9.86,0.48,110.5,93.4,26.4,57.1,0.461,19.6,39.3,0.5,6.7,17.9,0.375,15.2,20.6,0.739,12.5,23.2,35.7,14.1,7.4,3.2,13.2,19.3,0.828
1998,9,Murray State,Ohio Valley,29,3,86.7,70.7,6.82,-6.35,116.3,94.9,31.4,62.7,0.501,25.2,47.1,0.535,6.2,15.6,0.397,17.7,26.1,0.676,14.8,24.8,39.5,16.4,6.7,3.5,14.2,19.4,0.906
1998,8,Rhode Island,Atlantic 10,22,8,77.7,71.6,12.57,6.42,110.0,101.3,27.1,60.1,0.451,19.6,39.9,0.49,7.6,20.3,0.374,15.8,22.3,0.709,12.7,24.0,36.7,15.0,7.3,4.7,12.5,17.6,0.733
1998,7,St. John's,Big East,22,9,72.9,68.2,11.28,6.76,103.9,97.1,25.6,58.4,0.439,21.1,44.4,0.475,4.5,14.1,0.322,17.1,26.7,0.641,17.6,24.7,42.3,14.5,7.5,4.1,16.5,19.3,0.71
